theta,eta,kappa
0.013052336626237821,0.013835880863774843,0.003113503261046008
0.013056226559783066,0.013840194847714659,0.0031178081282623895
0.013060121740261261,0.013844514752546555,0.003122118947578447
0.013064022174436618,0.013848840586178272,0.0031264357272238158
0.013067927869081697,0.013853172356528042,0.0031307584754395115
0.013071838830976863,0.013857510071523967,0.003135087200477943
0.013075755066910623,0.013861853739104394,0.0031394219106029328
0.01307967658367968,0.01386620336721799,0.003143762614089719
0.013083603388088838,0.013870558963823627,0.0031481093192249933
0.013087535486950876,0.013874920536890266,0.0031524620343068984
0.013091472887086798,0.01387928809439721,0.0031568207676450533
0.013095415595325741,0.013883661644334027,0.0031611855275605646
0.01309936361850494,0.013888041194700508,0.0031655563223860444
0.013103316963469776,0.01389242675350671,0.0031699331604656267
0.0131072756370738,0.013896818328773012,0.0031743160501549804
0.013111239646178703,0.013901215928530067,0.00317870499982133
0.013115208997654362,0.013905619560818863,0.00318310001784347
0.013119183698378868,0.013910029233690745,0.0031875011126117707
0.013123163755238375,0.013914444955207264,0.0031919082925282137
0.013127149175127379,0.013918866733440489,0.003196321566006394
0.013131139964948454,0.013923294576472718,0.003200740941471538
0.01313513613161247,0.013927728492396714,0.003205166427360524
0.01313913768203851,0.013932168489315621,0.003209598032121897
0.013143144623153769,0.013936614575342867,0.003214035764215873
0.013147156961893827,0.01394106675860244,0.003218479632114377
0.01315117470520249,0.01394552504722875,0.0032229296443010438
0.013155197860031644,0.013949989449366458,0.003227385809271237
0.013159226433341593,0.013954459973170833,0.003231848135532067
0.013163260432100952,0.013958936626807668,0.0032363166316024075
0.013167299863286368,0.013963419418452958,0.003240791306012909
0.01317134473388311,0.013967908356293567,0.0032452721673060176
0.013175395050884487,0.013972403448526561,0.003249759224035991
0.013179450821292123,0.013976904703359555,0.0032542524847689143
0.013183512052116092,0.013981412129010828,0.0032587519580827185
0.013187578750374658,0.013985925733709078,0.003263257652567187
0.013191650923094489,0.013990445525693616,0.0032677695768239877
0.013195728577310484,0.013994971513214216,0.00327228773946668
0.013199811720065987,0.013999503704531343,0.0032768121491207314
0.013203900358412644,0.014004042107915986,0.003281342814423536
0.01320799449941048,0.014008586731649779,0.003285879744024434
0.01321209415012787,0.01401313758402492,0.0032904229465847133
0.013216199317641546,0.014017694673344239,0.0032949724307776485
0.013220310009036704,0.014022258007921284,0.003299528205288503
0.013224426231406752,0.014026827596080059,0.003304090278814548
0.013228547991853658,0.014031403446155397,0.00330865866006508
0.013232675297487843,0.014035985566492876,0.003313233357761438
0.013236808155427975,0.014040573965448567,0.0033178143806370194
0.01324094657280117,0.014045168651389264,0.003322401737437296
0.013245090556743099,0.014049769632692624,0.0033269954369198325
0.01324924011439778,0.014054376917746917,0.0033315954878543014
0.01325339525291778,0.014058990514951257,0.0033362018990225045
0.01325755597946395,0.01406361043271534,0.0033408146792183752
0.013261722301205698,0.014068236679459712,0.003345433837248016
0.013265894225320998,0.014072869263615796,0.0033500593819297013
0.01327007175899609,0.014077508193625582,0.0033546913220938992
0.013274254909425966,0.014082153477942139,0.0033593296665832863
0.01327844368381387,0.014086805125029083,0.003363974424252769
0.013282638089371747,0.014091463143361077,0.0033686256039694865
0.01328683813331992,0.014096127541423477,0.003373283214612849
0.013291043822887288,0.01410079832771254,0.0033779472650745396
0.013295255165311342,0.014105475510735465,0.003382617764258536
0.013299472167838012,0.014110159099010214,0.003387294721081126
0.01330369483772177,0.01411484910106565,0.003391978144470927
0.013307923182225888,0.014119545525441781,0.0033966680433689
0.013312157208621729,0.014124248380689047,0.003401364426728369
0.013316396924189762,0.01412895767536938,0.003406067303515037
0.013320642336218658,0.01413367341805525,0.003410776682707007
0.013324893452005836,0.014138395617330254,0.0034154925732947853
0.013329150278857322,0.014143124281788969,0.0034202149842813188
0.0133334128240876,0.014147859420036794,0.0034249439246819987
0.013337681095020008,0.014152601040690391,0.003429679403524682
0.013341955098986332,0.014157349152377225,0.003434421429849707
0.013346234843327054,0.01416210376373587,0.0034391700127099165
0.013350520335391232,0.014166864883415854,0.003443925161170658
0.013354811582536673,0.01417163252007787,0.0034486868843098253
0.013359108592129788,0.014176406682393606,0.0034534551912178586
0.013363411371545607,0.014181187379045786,0.003458230090997768
0.013367719928167984,0.014185974618728376,0.0034630115927651497
0.013372034269389309,0.01419076841014629,0.003467799705648203
0.01337635440261074,0.014195568762015628,0.003472594438787749
0.013380680335241995,0.014200375683063482,0.0034773958013372473
0.013385012074701809,0.014205189182028413,0.003482203802462812
0.013389349628417214,0.014210009267659673,0.0034870184513432325
0.013393693003824368,0.014214835948718129,0.003491839757169992
0.013398042208367919,0.01421966923397556,0.0034966677291472714
0.01340239724950129,0.014224509132214971,0.003501502376491989
0.013406758134686754,0.014229355652230685,0.0035063437084338024
0.013411124871395164,0.014234208802828049,0.003511191734215131
0.013415497467106366,0.014239068592823891,0.0035160464630911736
0.013419875929308857,0.014243935031046151,0.003520907904329928
0.013424260265499878,0.014248808126333973,0.003525776067212197
0.013428650483185511,0.014253687887537853,0.003530650961031626
0.01343304658988069,0.014258574323519598,0.0035355325950947054
0.01343744859310901,0.014263467443152171,0.003540420978720794
0.013441856500403108,0.014268367255320094,0.0035453161212421363
0.013446270319304258,0.014273273768918992,0.0035502180320038795
0.013450690057362673,0.014278186992855962,0.0035551267203640918
0.013455115722137272,0.014283106936049289,0.0035600421956937804
0.013459547321196006,0.014288033607428835,0.0035649644673769096
0.013463984862115683,0.014292967015935827,0.0035698935448104214
0.013468428352481722,0.014297907170522607,0.0035748294374042394
0.01347287779988866,0.014302854080153181,0.0035797721545813097
0.013477333211939913,0.014307807753802977,0.003584721705777603
0.013481794596247727,0.014312768200458782,0.0035896781004421353
0.013486261960433175,0.014317735429118746,0.003594641348036989
0.01349073531212648,0.014322709448792735,0.003599611458037328
0.013495214658966517,0.014327690268501805,0.0036045884399314217
0.01349970000860121,0.014332677897278623,0.0036095723032206466
0.013504191368687458,0.014337672344167404,0.003614563057419527
0.013508688746891012,0.01434267361822377,0.003619560712055739
0.013513192150886656,0.014347681728514961,0.003624565276670133
0.013517701588358121,0.014352696684119738,0.0036295767608167497
0.013522217066998049,0.01435771849412836,0.0036345951740628405
0.01352673859450818,0.014362747167642763,0.0036396205259888845
0.013531266178599176,0.01436778271377641,0.003644652826188607
0.013535799826990583,0.014372825141654241,0.0036496920842689984
0.013540339547411158,0.014377874460413009,0.0036547383098503358
0.013544885347598547,0.01438293067920097,0.003659791512566187
0.013549437235299389,0.014387993807177969,0.0036648517020634493
0.013553995218269544,0.014393063853515737,0.003669918888002356
0.013558559304273623,0.01439814082739732,0.0036749930800564963
0.013563129501085545,0.014403224738017745,0.0036800742879128353
0.013567705816488152,0.014408315594583575,0.0036851625212717346
0.01357228825827333,0.01441341340631306,0.003690257789846957
0.013576876834242245,0.01441851818243639,0.0036953601033657075
0.013581471552204799,0.014423629932195113,0.003700469471568636
0.013586072419980283,0.01442874866484284,0.003705585904209861
0.013590679445396959,0.01443387438964481,0.003710709411056987
0.013595292636292241,0.014439007115878085,0.0037158400018911237
0.013599912000512583,0.014444146852831413,0.0037209776865069046
0.013604537545913705,0.014449293609805508,0.0037261224747125055
0.013609169280360205,0.014454447396112626,0.0037312743763296646
0.01361380721172618,0.014459608221077232,0.003736433401193698
0.013618451347894628,0.014464776094035358,0.003741599559153526
0.01362310169675778,0.014469951024334978,0.0037467728600716742
0.013627758266216974,0.014475133021335863,0.003751953313824317
0.013632421064182861,0.014480322094409822,0.0037571409303012782
0.013637090098575085,0.014485518252940347,0.0037623357194060585
0.01364176537732275,0.01449072150632313,0.003767537691055849
0.013646446908363833,0.014495931863965437,0.0037727468551815584
0.013651134699645772,0.014501149335286739,0.0037779632217278137
0.013655828759125242,0.01450637392971848,0.003783186800653004
0.013660529094767894,0.014511605656703792,0.0037884176019292825
0.013665235714548831,0.014516844525698026,0.0037936556355425925
0.013669948626452403,0.014522090546168528,0.0037989009114926813
0.013674667838472144,0.01452734372759458,0.0038041534397931244
0.013679393358610757,0.014532604079467375,0.003809413230471342
0.013684125194880497,0.01453787161129046,0.0038146802935686186
0.013688863355302654,0.014543146332579155,0.0038199546391401223
0.013693607847907867,0.01454842825286091,0.0038252362772549274
0.013698358680736086,0.01455371738167528,0.003830525217996019
0.013703115861836593,0.01455901372857393,0.003835821471460335
0.013707879399267972,0.014564317303120619,0.003841125047758769
0.01371264930109802,0.014569628114891113,0.003846435957016196
0.013717425575404172,0.014574946173473645,0.0038517542093714887
0.013722208230272861,0.014580271488468213,0.0038570798149775392
0.013726997273800053,0.014585604069487192,0.0038624127840012805
0.013731792714090947,0.014590943926154981,0.0038677531266236914
0.013736594559260327,0.014596291068108436,0.0038731008530398397
0.013741402817432132,0.014601645504996343,0.0038784559734588845
0.013746217496739844,0.014607007246479908,0.003883818498104101
0.013751038605326131,0.014612376302232336,0.0038891884372129
0.0137558661513434,0.014617752681939444,0.0038945658010368462
0.013760700142953055,0.014623136395298872,0.003899950599841679
0.01376554058832635,0.014628527452020998,0.003905342843907332
0.01377038749564353,0.014633925861828012,0.003910742543527951
0.013775240873094669,0.014639331634454843,0.00391614970901192
0.013780100728879082,0.01464474477964852,0.003921564350681864
0.013784967071205509,0.014650165307168362,0.003926986478874693
0.013789839908292224,0.014655593226786131,0.003932416103941603
0.013794719248367058,0.014661028548286029,0.003937853236248103
0.013799605099667104,0.014666471281464404,0.003943297886174036
0.013804497470439204,0.014671921436130277,0.003948750064113598
0.013809396368939455,0.014677379022104817,0.003954209780475346
0.013814301803433604,0.014682844049221763,0.003959677045682238
0.01381921378219691,0.014688316527327275,0.003965151870171643
0.013824132313514051,0.014693796466279873,0.003970634264395358
0.013829057405679418,0.014699283875950722,0.003976124238819632
0.013833989066996772,0.014704778766223265,0.003981621803925185
0.013838927305779519,0.01471028114699356,0.00398712697020723
0.013843872130350602,0.014715791028170142,0.003992639748175489
0.013848823549042428,0.014721308419673954,0.003998160148354215
0.013853781570197232,0.014726833331438748,0.004003688181282213
0.013858746202166549,0.014732365773410508,0.004009223857512865
0.013863717453311719,0.014737905755548028,0.004014767187614129
0.013868695332003633,0.014743453287822615,0.00402031818216859
0.013873679846622678,0.014749008380218037,0.00402587685177346
0.013878671005559026,0.014754571042730865,0.0040314432070406025
0.01388366881721239,0.014760141285370194,0.004037017258596553
0.013888673289992068,0.01476571911815768,0.004042599017082547
0.013893684432317109,0.014771304551127767,0.004048188493154516
0.013898702252616248,0.014776897594327596,0.0040537856974831405
0.0139037267593277,0.014782498257816775,0.00405939064075385
0.013908757960899507,0.014788106551667785,0.004065003333666847
0.013913795865789455,0.01479372248596589,0.004070623786937131
0.01391884048246483,0.014799346070808855,0.004076252011294513
0.013923891819402661,0.014804977316307245,0.004081888017483643
0.013928949885089864,0.014810616232584582,0.004087531816264024
0.013934014688022798,0.014816262829776836,0.004093183418410039
0.013939086236707816,0.014821917118033075,0.004098842834710969
0.013944164539660768,0.014827579107514893,0.004104510075971002
0.013949249605407521,0.014833248808397,0.004110185153009276
0.013954341442483276,0.014838926230866481,0.004115868076659885
0.01395944005943349,0.014844611385123796,0.004121558857771902
0.013964545464813056,0.014850304281381912,0.004127257507209401
0.013969657667186774,0.01485600492986679,0.004132964035851475
0.013974776675129153,0.014861713340817212,0.0041386784545922655
0.013979902497224509,0.014867429524484856,0.004144400774340963
0.01398503514206705,0.014873153491134425,0.0041501310060218545
0.013990174618260756,0.014878885251043498,0.0041558691605743285
0.013995320934419467,0.01488462481450266,0.004161615248952895
0.014000474099166669,0.014890372191815226,0.004167369282127215
0.014005634121135948,0.014896127393297801,0.0041731312710821125
0.014010801008970567,0.014901890429279759,0.004178901226817602
0.014015974771323676,0.014907661310103548,0.004184679160348906
0.0140211554168583,0.014913440046124628,0.004190465082706479
0.014026342954247449,0.01491922664771161,0.004196259004936027
0.014031537392173858,0.014925021125245994,0.004202060938098521
0.01403673873933013,0.0149308234891223,0.004207870893270233
0.014041947004419011,0.014936633749748419,0.004213688881542749
0.014047162196152947,0.014942451917545082,0.004219514914022988
0.014052384323254312,0.014948278002946151,0.004225349001833228
0.01405761339445555,0.014954112016398773,0.004231191156111127
0.01406284941849878,0.014959953968362943,0.004237041388009733
0.014068092404136414,0.014965803869312191,0.004242899708697526
0.014073342360130532,0.014971661729732895,0.004248766129358422
0.014078599295253421,0.014977527560124906,0.0042546406611918015
0.014083863218287036,0.014983401371000923,0.004260523315412532
0.01408913413802358,0.014989283172887165,0.004266414103250982
0.014094412063265135,0.014995172976322954,0.004272313035953055
0.014099697002823793,0.015001070791860874,0.004278220124780196
0.014104988965521677,0.015006976630066789,0.004284135381009426
0.01411028796019094,0.015012890501519863,0.004290058815933355
0.014115593995673616,0.015018812416812383,0.0042959904408602125
0.01412090708082199,0.015024742386550188,0.00430193026711385
0.014126227224498264,0.015030680421352298,0.004307878306033789
0.014131554435574683,0.01503662653185106,0.004313834568975224
0.014136888722933647,0.015042580728692271,0.004319799067309051
0.014142230095467525,0.015048543022534992,0.0043257718124218875
0.01414757856207882,0.015054513424051726,0.0043317528157161
0.014152934131680037,0.01506049194392828,0.004337742088609805
0.01415829681319401,0.015066478592864124,0.0043437396425369205
0.01416366661555338,0.015072473381571833,0.0043497454889471696
0.01416904354770102,0.01507847632077756,0.004355759639306107
0.014174427618590096,0.015084487421221097,0.004361782105095138
0.014179818837183677,0.015090506693655461,0.004367812897811544
0.014185217212454974,0.015096534148847153,0.004373852028968504
0.014190622753387536,0.015102569797576402,0.0043798995100951124
0.014196035468974966,0.015108613650636833,0.004385955352736407
0.014201455368220949,0.015114665718835508,0.0043920195684533925
0.0142068824601395,0.015120726012993213,0.004398092168823045
0.014212316753754664,0.015126794543944139,0.004404173165438359
0.01421775825810089,0.01513287132253628,0.004410262569908356
0.014223206982222543,0.015138956359630902,0.004416360393858106
0.014228662935174519,0.01514504966610326,0.004422466648928755
0.014234126126021734,0.015151151252842,0.004428581346777544
0.014239596563839269,0.015157261130749342,0.004434704499077834
0.014245074257712714,0.015163379310741463,0.004440836117519115
0.014250559216737641,0.015169505803747927,0.004446976213807053
0.01425605145001995,0.01517564062071206,0.004453124799663493
0.014261550966675978,0.015181783772591096,0.004459281886826487
0.014267057775832103,0.015187935270355715,0.004465447487050318
0.014272571886625049,0.015194095124990417,0.004471621612105519
0.014278093308201944,0.015200263347493583,0.0044778042737789
0.014283622049720099,0.015206439948877205,0.004483995483873566
0.014289158120347131,0.01521262494016709,0.004490195254208942
0.0142947015292611,0.015218818332402953,0.0044964035966208
0.014300252285650277,0.015225020136638215,0.0045026205229612625
0.014305810398713304,0.015231230363940142,0.004508846045098853
0.01431137587765912,0.015237449025389828,0.0045150801749185
0.014316948731707206,0.015243676132082402,0.004521322924321567
0.014322528970087086,0.015249911695126536,0.004527574305225869
0.014328116602038922,0.015256155725645084,0.004533834329565707
0.014333711636813207,0.01526240823477475,0.004540103009291867
0.014339314083670732,0.015268669233666064,0.0045463803563716735
0.014344923951882825,0.015274938733483652,0.004552666382788993
0.014350541250731005,0.015281216745405855,0.004558961100544261
0.014356165989507485,0.01528750328062529,0.004565264521654505
0.014361798177514701,0.015293798350348336,0.0045715766581533685
0.01436743782406556,0.015300101965795425,0.004577897522091133
0.014373084938483516,0.01530641413820111,0.004584227125534742
0.01437873953010233,0.015312734878813822,0.004590565480567822
0.014384401608266269,0.015319064198896106,0.004596912599290706
0.014390071182330195,0.015325402109724693,0.004603268493820467
0.01439574826165925,0.015331748622590185,0.004609633176290911
0.014401432855629183,0.015338103748797413,0.004616006658852638
0.014407124973626341,0.015344467499665433,0.004622388953673045
0.014412824625047262,0.015350839886527084,0.004628780072936349
0.014418531819299314,0.0153572209207297,0.004635180028843615
0.01442424656580021,0.015363610613634579,0.004641588833612782
0.014429968873978282,0.015370008976617288,0.004648006499478669
0.0144356987532724,0.015376416021067598,0.004654433038693023
0.014441436213131908,0.015382831758389387,0.00466086846352453
0.014447181263016771,0.015389256200000829,0.004667312786258836
0.014452933912397518,0.015395689357334357,0.0046737660191985735
0.01445869417075524,0.015402131241836614,0.004680228174663388
0.014464462047581651,0.01540858186496858,0.004686699264989956
0.014470237552379039,0.015415041238205496,0.004693179302532013
0.01447602069466021,0.015421509373036806,0.0046996682996603735
0.014481811483948797,0.01542798628096652,0.004706166268762964
0.01448760992977884,0.015434471973512746,0.004712673222244821
0.014493416041695009,0.015440966462207944,0.00471918917252815
0.014499229829252832,0.015447469758599187,0.004725714132052328
0.014505051302018264,0.015453981874247694,0.004732248113273927
0.014510880469568135,0.015460502820729312,0.004738791128666746
0.014516717341489611,0.015467032609633958,0.004745343190721829
0.01452256192738081,0.01547357125256628,0.004751904311947496
0.014528414236850565,0.015480118761145412,0.004758474504869346
0.014534274279518172,0.015486675147004698,0.004765053782030315
0.014540142065013714,0.015493240421792067,0.00477164215599067
0.014546017602978165,0.015499814597170137,0.004778239639328049
0.01455190090306298,0.015506397684815779,0.00478484624463748
0.014557791974930444,0.015512989696420515,0.004791461984531405
0.014563690828253635,0.015519590643690464,0.004798086871639703
0.014569597472716229,0.015526200538346151,0.004804720918609717
0.014575511918012835,0.015532819392122884,0.0048113641381062775
0.01458143417384867,0.01553944721677038,0.004818016542811729
0.014587364249939908,0.015546084024053181,0.004824678145425938
0.014593302156013186,0.015552729825750108,0.004831348958666346
0.014599247901806327,0.015559384633655053,0.004838028995267969
0.014605201497067594,0.01556604845957618,0.004844718267983436
0.01461116295155644,0.015572721315336747,0.004851416789583006
0.014617132275042783,0.01557940321277432,0.004858124572854598
0.014623109477307541,0.015586094163741368,0.004864841630603801
0.014629094568142494,0.015592794180105113,0.0048715679756539225
0.01463508755735014,0.015599503273747376,0.004878303620845995
0.014641088454743875,0.015606221456564798,0.004885048579038806
0.014647097270148056,0.0156129487404689,0.004891802863108921
0.014653114013397863,0.015619685137385939,0.004898566485950711
0.014659138694339335,0.015626430659256958,0.004905339460476374
0.014665171322829308,0.015633185318037725,0.004912121799615962
0.014671211908735705,0.015639949125699062,0.004918913516317404
0.01467726046193719,0.015646722094226462,0.004925714623546531
0.014683316992323447,0.01565350423562041,0.004932525134287107
0.01468938150979512,0.015660295561896315,0.004939345061540832
0.014695454024263624,0.015667096085084323,0.004946174418327399
0.014701534545651478,0.01567390581722968,0.004953013217684496
0.014707623083892065,0.015680724770392476,0.004959861472667839
0.014713719648929792,0.015687552956647824,0.004966719196351195
0.01471982425071993,0.015694390388085698,0.004973586401826412
0.014725936899228794,0.01570123707681114,0.004980463102203425
0.014732057604433803,0.01570809303494432,0.004987349310610307
0.014738186376323154,0.0157149582746202,0.004994245040193284
0.01474432322489625,0.015721832807988993,0.005001150304116753
0.014750468160163326,0.015728716647215785,0.005008065115563314
0.014756621192145724,0.015735609804480803,0.005014989487733796
0.014762782330875872,0.015742512291979455,0.005021923433847279
0.01476895158639726,0.015749424121922255,0.005028866967141116
0.014775128968764161,0.015756345306534563,0.00503582010087097
0.014781314488042298,0.015763275858057302,0.005042782848310832
0.01478750815430828,0.015770215788746357,0.0050497552227530326
0.014793709977649588,0.01577716511087256,0.005056737237508295
0.014799919968165133,0.015784123836722314,0.005063728905905742
0.014806138135964724,0.01579109197859701,0.005070730241292927
0.014812364491169423,0.015798069548813434,0.005077741257035856
0.014818599043911168,0.015805056559703354,0.005084761966519024
0.014824841804333237,0.01581205302361403,0.005091792383145412
0.014831092782589907,0.015819058952907864,0.005098832520336551
0.014837351988846639,0.015826074359962587,0.005105882391532524
0.014843619433280145,0.01583309925717136,0.005112942010191996
0.014849895126078096,0.015840133656942455,0.005120011389792241
0.014856179077439507,0.015847177571699674,0.0051270905438291665
0.014862471297574396,0.015854231013881996,0.005134179485817342
0.014868771796704145,0.015861293995943968,0.00514127822929002
0.014875080585061184,0.015868366530355383,0.0051483867877991675
0.014881397672889223,0.01587544862960152,0.005155505174915487
0.014887723070443223,0.015882540306183142,0.00516263340422845
0.01489405678798928,0.015889641572616346,0.005169771489346303
0.014900398835804707,0.01589675244143269,0.005176919443896122
0.014906749224178105,0.01590387292517927,0.00518407728152382
0.014913107963409332,0.015911003036418674,0.005191245015894178
0.014919475063809442,0.01591814278772896,0.005198422660690869
0.01492585053570084,0.015925292191703792,0.005205610229616491
0.01493223438941711,0.01593245126095228,0.005212807736392574
0.014938626635303239,0.015939620008099245,0.005220015194759635
0.01494502728371531,0.01594679844578486,0.005227232618477182
0.014951436345020849,0.015953986586665053,0.00523446002132375
0.014957853829598775,0.01596118444341147,0.005241697417096923
0.014964279747839086,0.015968392028711125,0.005248944819613364
0.014970714110143276,0.01597560935526686,0.005256202242708838
0.014977156926924187,0.015982836435797208,0.0052634697002382404
0.014983608208605828,0.015990073283036182,0.005270747206075624
0.01499006796562382,0.01599731990973378,0.005278034774114221
0.014996536208424952,0.01600457632865552,0.005285332418266483
0.015003012947467429,0.016011842552582683,0.00529264015246408
0.015009498193220863,0.016019118594312348,0.005299957990657958
0.015015991956166225,0.01602640446665733,0.0053072859468183495
0.015022494246795953,0.016033700182446296,0.005314624034934803
0.015029005075613734,0.016041005754523552,0.005321972269016208
0.015035524453134849,0.016048321195749428,0.00532933066309083
0.015042052389885917,0.01605564651899999,0.005336699231206312
0.015048588896404964,0.01606298173716713,0.005344077987429741
0.015055133983241544,0.01607032686315871,0.005351466945847643
0.015061687660956606,0.016077681909898424,0.0053588661205660245
0.015068249940122498,0.016085046890325812,0.005366275525710393
0.015074820831323166,0.016092421817396466,0.005373695175425787
0.015081400345153931,0.016099806704081825,0.005381125083876805
0.015087988492221644,0.01610720156336932,0.005388565265247627
0.0150945852831447,0.01611460640826243,0.005396015733742048
0.015101190728552896,0.016122021251780503,0.005403476503583502
0.01510780483908755,0.016129446106958923,0.005410947589015077
0.015114427625401598,0.016136880986849185,0.005418429004299571
0.015121059098159386,0.016144325904518725,0.005425920763719493
0.01512769926803694,0.016151780873051184,0.005433422881577102
0.015134348145721647,0.016159245905546085,0.005440935372194433
0.015141005741912746,0.016166721015119366,0.005448458249913328
0.015147672067320601,0.016174206214902606,0.00545599152909544
0.015154347132667598,0.016181701518044007,0.005463535224122297
0.015161030948687457,0.016189206937707652,0.005471089349395308
0.015167723526125448,0.01619672248707374,0.0054786539193357915
0.015174424875738703,0.016204248179338947,0.005486228948385006
0.0151811350082957,0.016211784027715864,0.005493814451004178
0.015187853934576601,0.016219330045433376,0.0055014104416745285
0.015194581665373328,0.016226886245736753,0.0055090169348973
0.015201318211489245,0.016234452641887307,0.005516633945193785
0.015208063583739457,0.016242029247162733,0.005524261487105357
0.015214817792950861,0.016249616074857164,0.005531899575193495
0.015221580849961674,0.016257213138280668,0.0055395482240398
0.015228352765622186,0.016264820450760088,0.005547207448246047
0.01523513355079399,0.016272438025638193,0.0055548772624341965
0.015241923216350699,0.016280065876274476,0.005562557681246426
0.01524872177317736,0.016287704016044527,0.005570248719345157
0.015255529232170807,0.016295352458340406,0.00557795039141309
0.01535031675559927,0.01640188116827365,0.0055856627121532105
0.015357021575295811,0.016409418712832382,0.005593385696288848
0.015363735183652137,0.016416966429872955,0.005601119358563684
0.015370457591452724,0.016424524332640494,0.005608863713741786
0.015377188809493557,0.01643209243439625,0.005616618776607635
0.015383928848582458,0.01643967074841797,0.005624384561966154
0.015390677719538622,0.016447259287999363,0.005632161084642734
0.015397435433193097,0.016454858066450685,0.005639948359483266
0.015404202000388565,0.01646246709709847,0.005647746401354166
0.015410977431979358,0.016470086393285566,0.005655555225142415
0.01541776173883136,0.016477715968371037,0.005663374845755554
0.015424554931822293,0.016485355835730492,0.005671205278121756
0.01543135702184154,0.016493006008755865,0.005679046537189831
0.015438168019790147,0.016500666500855486,0.005686898637929253
0.015444987936580844,0.016508337325454044,0.005694761595330197
0.01545181678313815,0.016516018495992768,0.005702635424403564
0.015458654570398241,0.01652371002592925,0.005710520140181013
0.015465501309309142,0.016531411928737683,0.005718415757714971
0.01547235701083047,0.016539124217908586,0.005726322292078694
0.015479221685933641,0.016546846906949037,0.0057342397583662755
0.015486095345601929,0.01655458000938274,0.005742168171692674
0.015492978000830345,0.01656232353874991,0.0057501075471937495
0.015499869662625499,0.01657007750860712,0.00575805790002629
0.015506770342006093,0.01657784193252787,0.005766019245368039
0.015513680050002306,0.016585616824101878,0.005773991598417726
0.015520598797656462,0.016593402196935888,0.005781974974395094
0.015527526596022342,0.01660119806465285,0.0057899693885409345
0.01553446345616585,0.01660900444089271,0.005797974856117098
0.015541409389164453,0.01661682133931179,0.00580599139240655
0.01554836440610772,0.016624648773583373,0.005814019012713383
0.015555328518096979,0.01663248675739736,0.0058220577323628495
0.015562301736245322,0.016640335304460255,0.005830107566701391
0.015569284071677738,0.016648194428495352,0.005838168531096674
0.01557627553553112,0.01665606414324272,0.005846240640937595
0.015583276138954332,0.016663944462459324,0.005854323911634344
0.015504275778364293,0.016575035093648095,0.0058624183586184165
0.015511182671171677,0.016582806705913167,0.00587052399734264
0.015518098598672292,0.01659058879346458,0.005878640843281208
0.01552502357190955,0.016598381369912367,0.005886768911929712
0.015531957601938616,0.01660618444888311,0.005894908218805166
0.015538900699826306,0.016613998044019872,0.005903058779446039
0.015545852876651584,0.01662182216898273,0.0059112206094122845
0.015552814143504932,0.016629656837448093,0.005919393724285371
0.015559784511488862,0.016637502063109284,0.0059275781396683136
0.015566763991717587,0.016645357859676163,0.005935773871185687
0.015573752595317314,0.01665322424087549,0.005943980934483682
0.015580750333426024,0.016661101220450673,0.005952199345230122
0.015587757217193498,0.0166689888121618,0.005960429119114489
0.015594773257781592,0.016676887029785953,0.0059686702718479605
0.015601798466363908,0.01668479588711687,0.005976922819163442
0.015608832854125907,0.016692715397965057,0.005985186776815574
0.015615876432265011,0.016700645576157917,0.005993462160580798
0.015622929211990672,0.016708586435539845,0.006001748986257363
0.01562999120452403,0.016716537989971834,0.006010047269665363
0.01563706242109834,0.01672450025333198,0.006018357026646762
0.015644142872958688,0.01673247323951517,0.00602667827306543
0.01565123257136217,0.016740456962433276,0.006035011024807171
0.01565833152757777,0.016748451436015038,0.006043355297779753
0.015665439752886572,0.01675645667420631,0.006051711107912939
0.015672557258581424,0.016764472690969694,0.0060600784711585245
0.01567968405596742,0.016772499500285084,0.006068457403490339
0.01568682015636136,0.016780537116149057,0.0060768479209043205
0.01569396557109215,0.016788585552575366,0.006085250039418514
0.01570112031150088,0.016796644823594994,0.006093663775073114
0.015708284388940424,0.016804714943255743,0.006102089143930492
0.015715457814775704,0.016812795925622518,0.00611052616207523
0.015722640600383822,0.0168208877847775,0.006118974845614151
0.015729832757153762,0.01682899053481982,0.0061274352106763345
0.01573703429648666,0.01683710418986585,0.006135907273413176
0.015744245229795686,0.01684522876404911,0.006144391049998397
0.015751465568506054,0.016853364271520253,0.006152886556628084
0.01584329219732515,0.016956859140079283,0.006161393809520712
0.015850399807945854,0.01696487216820928,0.006169912824917185
0.015857516699587553,0.016972895985787995,0.006178443619080862
0.01586464288355343,0.016980930606803703,0.006186986208297584
0.01587177837115845,0.016988976045261464,0.006195540608875715
0.0158789231737297,0.016997032315183524,0.006204106837146171
0.015886077302606133,0.01700509943060902,0.0062126849094624285
0.01589324076913882,0.017013177405594285,0.006221274842200597
0.015900413584690763,0.017021266254212637,0.006229876651759419
0.015907595760637026,0.01702936599055454,0.006238490354560311
0.015914787308364653,0.01703747662872752,0.006247115967047396
0.015921988239272863,0.01704559818285638,0.006255753505687539
0.015929198564772727,0.01705373066708288,0.006264402986970352
0.01593641829628746,0.017061874095566035,0.0062730644274082694
0.01594364744525232,0.017070028482482017,0.006281737843536546
0.015950886023114744,0.017078193842024345,0.006290423251913302
0.0159581340413341,0.017086370188403584,0.006299120669119548
0.015965391511381925,0.017094557535847633,0.006307830111759224
0.015972658444741782,0.01710275589860157,0.006316551596459224
